Gene,BreastEarly_1,BreastEarly_2,BreastEarly_3,BreastMid_1,BreastMid_2,BreastMid_3,BreastLate_1,BreastLate_2,BreastLate_3,LungMetastasis_1,LungMetastasis_2,LungMetastasis_3
Zc3h12b,2,2,0,3,5,1,1,0,1,7,2,4
Zc3h12c,4,7,4,1,0,2,3,2,4,22,2,6
Zc3h12d,0,1,0,1,1,0,4,1,1,2,0,1
Zc3h13,54,68,63,2,1,1,45,57,43,99,57,64
Zc3h14,35,31,31,7,5,11,17,33,18,37,21,17
Zc3h15,24,22,21,0,0,0,13,18,13,13,14,12
Zc3h18,82,71,66,6,1,3,56,79,53,166,59,70
Zc3h3,6,3,6,0,0,1,0,4,1,5,9,2
Zc3h4,48,67,58,17,9,4,46,49,34,118,68,60
Zc3h6,2,7,2,0,0,0,4,4,2,4,4,9
Zc3h7a,95,121,85,16,10,8,63,101,49,110,60,57
Zc3h7b,59,49,43,19,19,6,45,43,40,57,48,33
Zc3h8,0,4,2,0,0,0,2,2,0,6,5,4
Zc3hav1,33,41,23,18,12,6,38,39,38,45,20,24
Zc3hav1l,6,5,5,0,2,2,9,5,9,3,1,4
Zc3hc1,3,11,9,0,0,0,4,7,7,8,5,3
Zc4h2,1,2,1,0,0,0,2,1,1,0,0,0
Zcchc10,0,2,2,0,0,0,1,3,0,0,0,0
Zcchc12,0,0,0,0,0,0,0,0,0,1,1,2
Zcchc14,52,47,39,31,12,13,58,52,47,119,75,83
Zcchc17,15,12,13,0,0,0,13,7,4,12,11,10
Zcchc18,1,0,3,0,0,0,0,0,0,2,1,0
Zcchc2,39,53,38,32,24,30,45,48,37,44,34,30
Zcchc24,4,6,7,12,14,13,15,8,13,24,13,7
Zcchc3,4,3,6,4,2,1,6,5,8,14,9,8
Zcchc4,10,5,12,1,0,0,6,11,6,13,7,4
Zcchc7,48,72,37,1,0,11,19,28,27,55,36,24
Zcchc8,16,26,20,8,6,3,13,17,12,44,23,27
Zcchc9,10,13,12,3,24,9,9,5,10,9,4,7
Zcrb1,19,16,28,9,23,10,11,15,14,16,11,5
Zcwpw1,0,0,0,0,0,0,1,2,1,2,2,3
Zcwpw2,0,0,0,0,0,0,0,1,2,3,1,2
Zdbf2,0,0,0,0,4,1,0,0,0,0,0,0
Zdhhc1,29,17,17,2,1,5,14,15,5,75,54,40
Zdhhc12,1,1,2,0,0,0,6,6,4,10,1,1
Zdhhc13,3,5,3,0,1,1,9,13,1,2,3,4
Zdhhc14,7,4,7,2,1,2,5,8,5,23,10,13
Zdhhc15,1,0,2,0,0,0,0,0,0,0,1,0
Zdhhc16,11,11,10,0,0,0,8,7,5,15,13,4
Zdhhc17,13,13,10,0,1,0,7,7,4,15,11,18
Zdhhc18,33,20,29,0,0,1,25,19,16,38,21,31
Zdhhc2,6,7,6,0,0,0,3,4,2,2,3,0
Zdhhc20,16,27,25,2,2,3,11,28,12,23,12,12
Zdhhc21,36,35,38,18,11,7,17,24,23,8,0,5
Zdhhc22,0,1,0,0,0,0,1,0,0,1,0,1
Zdhhc23,2,4,1,0,0,0,4,0,2,7,3,4
Zdhhc24,9,5,8,1,2,2,3,5,4,2,2,2
Zdhhc3,67,76,57,20,20,9,56,43,32,84,48,44
Zdhhc4,8,7,10,1,0,0,13,16,5,16,9,10
Zdhhc5,40,46,54,41,29,14,46,44,45,26,11,11
Zdhhc6,13,18,14,4,11,6,16,10,8,14,6,11
Zdhhc7,14,21,20,7,65,29,21,11,29,16,12,9
Zdhhc8,20,24,24,11,11,4,25,30,17,26,27,25
Zdhhc9,48,55,32,22,33,22,42,58,40,14,5,10
Zeb1,6,7,3,7,7,2,0,5,2,56,21,33
Zeb1os1,3,4,3,0,3,0,2,1,0,13,12,11
Zeb2,14,26,19,13,9,4,19,10,15,140,54,72
Zeb2os,0,1,0,0,0,0,0,0,0,0,0,0
Zer1,23,15,21,21,20,11,15,10,11,45,24,26
Zfand1,4,5,7,0,0,1,4,3,4,7,2,3
Zfand2a,8,9,7,0,0,0,24,21,27,11,3,5
Zfand2b,12,8,6,2,0,1,3,7,6,14,6,11
Zfand3,30,33,28,6,5,15,28,36,32,53,40,24
Zfand4,1,6,4,0,0,0,1,2,2,0,0,1
Zfand5,55,81,45,13,7,4,61,57,44,36,20,21
Zfand6,21,30,23,0,1,3,14,16,14,11,7,6
Zfas1,18,29,21,0,0,1,22,20,25,9,7,7
Zfat,7,9,4,7,6,5,7,6,5,23,10,8
Zfc3h1,125,141,113,3,0,1,73,83,61,249,152,144
Zfhx2,23,24,15,3,3,2,17,23,32,39,17,15
Zfhx2os,0,1,1,0,1,1,2,3,3,2,0,2
Zfhx3,194,232,210,8,8,9,130,151,135,295,171,162
Zfhx4,0,2,1,1,0,1,0,1,0,6,3,4
Zfp1,8,2,1,0,0,0,4,2,1,5,3,2
Zfp1001,2,3,4,0,0,0,1,2,0,3,1,0
Zfp1003,0,3,1,0,0,0,0,1,1,2,0,0
Zfp1006,7,9,7,0,0,0,2,2,1,6,0,2
Zfp1007,2,1,2,0,0,0,0,1,1,1,0,0
Zfp1008,0,0,0,0,0,0,0,1,1,0,0,1
Zfp101,19,20,16,1,0,1,4,3,7,5,2,2
Zfp105,1,1,0,0,0,0,0,1,0,5,0,2
Zfp106,145,166,126,24,18,18,75,82,82,59,32,30
Zfp108,1,1,1,1,0,0,0,1,1,0,2,1
Zfp109,1,2,4,0,0,0,1,4,0,8,2,2
Zfp11,0,4,2,0,0,0,0,0,0,2,3,2
Zfp110,16,13,11,4,3,3,10,7,9,15,7,7
Zfp111,10,10,8,4,1,1,5,3,8,5,4,3
Zfp112,3,2,1,1,1,1,1,1,1,5,3,2
Zfp113,13,16,19,7,7,3,8,6,4,9,5,4
Zfp114,2,1,1,0,0,0,0,0,0,1,0,0
Zfp119a,4,6,4,0,0,0,1,0,0,6,2,1
Zfp119b,2,2,1,0,0,0,0,0,0,2,0,0
Zfp12,11,8,13,0,1,0,4,13,4,17,15,11
Zfp120,7,13,2,8,2,2,1,3,0,1,1,0
Zfp125,0,0,0,0,0,0,0,0,0,0,0,1
Zfp128,4,0,0,1,0,1,0,0,1,3,0,1
Zfp13,3,0,2,0,4,2,3,1,1,7,7,2
Zfp131,9,16,14,4,2,1,14,15,2,22,12,9
Zfp133-ps,0,0,0,0,0,0,0,2,0,0,0,1
Zfp14,0,0,1,0,0,0,0,1,0,9,4,3
Zfp141,5,6,5,1,0,0,4,4,3,1,2,2
Zfp142,15,24,17,4,3,4,11,21,20,32,19,10
Zfp143,3,6,1,0,2,2,4,2,3,8,10,5
Zfp146,22,33,18,1,1,1,13,8,10,16,11,7
Zfp148,39,58,39,17,17,12,19,37,27,26,7,13
Zfp157,4,7,4,0,2,1,8,0,3,3,3,1
Zfp160,10,14,13,0,0,0,8,6,8,8,5,5
Zfp169,11,17,19,10,4,5,8,13,8,11,10,8
Zfp174,3,1,7,1,0,0,0,2,1,1,2,1
Zfp175,3,8,1,0,0,0,1,0,0,2,3,5
Zfp180,22,15,8,3,1,1,5,10,10,15,12,6
Zfp182,13,16,23,0,0,1,6,3,3,6,2,2
Zfp184,1,2,1,1,0,0,2,1,0,2,2,0
Zfp185,15,8,9,4,4,2,11,11,9,5,6,3
Zfp189,4,1,4,0,0,0,0,1,0,4,1,1
Zfp2,4,2,3,0,0,1,0,3,0,5,2,3
Zfp202,7,3,7,0,0,0,1,2,3,1,0,1
Zfp207,74,111,89,8,8,6,42,72,36,65,39,35
Zfp212,7,16,7,0,0,0,4,12,12,14,4,4
Zfp213,0,2,1,0,0,0,3,2,3,5,2,1
Zfp217,26,23,21,1,0,0,25,30,44,63,34,22
Zfp219,34,32,29,10,7,2,27,34,27,68,49,49
Zfp229,3,5,7,0,0,0,1,1,0,2,2,7
Zfp235,9,5,5,0,0,2,0,0,4,4,5,5
Zfp236,27,37,27,13,33,18,22,30,21,70,36,36
Zfp239,3,5,3,0,0,0,2,1,2,0,1,1
Zfp24,25,22,19,0,0,0,9,3,5,15,3,3
Zfp248,2,10,3,0,0,0,2,0,1,0,0,3
Zfp251,7,7,6,1,0,0,3,5,7,6,4,7
Zfp26,20,38,43,2,1,2,13,32,14,32,14,7
Zfp260,24,32,15,0,0,0,15,12,10,7,6,4
Zfp263,21,37,24,0,1,1,19,16,13,30,27,27
Zfp266,36,34,25,2,6,3,24,20,21,16,11,17
Zfp267,9,13,15,1,1,1,2,2,1,5,5,3
Zfp27,3,2,1,0,0,0,5,2,3,5,4,1
Zfp273,1,2,5,0,0,0,0,0,0,0,0,0
Zfp275,2,0,3,1,1,0,1,1,1,9,9,13
Zfp276,33,24,28,0,0,0,24,16,11,59,37,29
Zfp277,9,6,3,0,0,0,4,4,6,4,1,2
Zfp28,6,3,3,0,0,0,4,1,1,6,6,2
Zfp280b,6,4,10,1,0,0,5,10,9,5,6,3
Zfp280c,13,14,15,0,0,0,9,7,6,6,3,5
Zfp280d,35,69,49,7,2,7,18,33,24,26,19,17
Zfp281,17,23,19,0,1,1,11,11,7,13,13,15
Zfp282,44,41,42,0,1,1,40,34,24,35,20,24
Zfp286,0,2,0,0,2,0,0,1,0,3,0,1
Zfp287,3,0,2,0,0,0,0,1,1,6,7,2
Zfp292,58,65,46,13,13,14,25,42,28,53,36,30
Zfp296,0,0,0,0,0,0,1,0,2,3,1,1
Zfp3,2,2,2,0,0,0,1,0,4,11,4,0
Zfp30,4,6,0,0,1,0,3,1,3,2,3,0
Zfp300,1,1,1,0,0,0,0,0,0,0,0,0
Zfp316,13,13,22,7,8,7,21,16,22,34,22,17
Zfp317,15,15,16,0,0,0,5,9,12,17,8,14
Zfp318,46,36,43,0,1,3,20,25,15,49,27,31
Zfp319,23,19,20,1,5,2,16,14,16,26,11,9
Zfp322a,15,16,13,0,0,0,10,8,5,8,3,0
Zfp324,7,8,8,1,1,1,2,5,4,9,6,4
Zfp326,11,33,15,0,1,0,10,12,8,30,17,10
Zfp329,20,9,9,0,0,0,10,3,3,9,5,6
Zfp330,7,26,11,0,0,0,12,7,8,6,3,4
Zfp334,12,9,9,0,0,0,13,11,8,9,5,9
Zfp335,30,31,19,11,14,12,22,29,26,112,54,52
Zfp335os,0,1,0,0,0,0,2,0,0,0,0,0
Zfp33b,0,0,0,0,0,0,0,0,0,1,1,0
Zfp341,3,3,3,0,1,1,4,4,4,7,5,7
Zfp346,8,12,9,1,0,0,7,6,5,16,23,9
Zfp35,6,3,6,0,0,0,4,5,4,2,3,1
Zfp354a,3,0,1,0,0,0,0,1,2,6,3,2
Zfp354b,0,0,0,0,0,0,0,0,0,4,0,0
Zfp354c,1,0,3,0,0,0,0,0,1,3,0,1
Zfp358,4,10,6,10,8,7,14,8,8,7,2,2
Zfp36,50,37,34,18,18,23,38,43,41,48,39,30
Zfp362,24,22,11,13,8,6,22,22,31,67,33,28
Zfp365,1,0,0,0,0,0,2,1,0,0,1,1
Zfp366,26,33,20,0,0,1,1,5,0,18,5,10
Zfp367,9,8,8,0,0,0,3,3,4,4,2,0
Zfp369,18,18,23,1,6,1,16,9,16,13,9,13
Zfp36l1,76,85,76,67,57,71,90,90,93,90,55,43
Zfp36l2,86,130,77,77,20,39,114,175,118,80,30,35
Zfp36l3,0,0,0,1,0,0,0,0,0,0,0,0
Zfp37,0,0,1,0,0,0,0,0,0,0,0,1
Zfp382,2,1,0,0,0,0,1,2,0,8,1,1
Zfp383,2,3,2,0,0,0,0,1,1,5,0,3
Zfp384,25,29,23,15,10,5,19,16,24,50,24,29
Zfp385a,2,3,11,7,7,6,7,9,10,6,4,7
Zfp385b,0,1,0,0,0,0,0,0,0,10,4,6
Zfp385c,0,1,0,0,0,0,0,0,0,1,0,2
Zfp386,26,27,18,0,0,0,8,8,3,10,8,5
Zfp39,4,2,2,1,0,0,0,1,2,3,2,3
Zfp395,229,262,214,41,35,24,118,174,149,46,21,33
Zfp397,39,35,29,2,1,0,9,13,6,16,10,7
Zfp398,26,24,22,17,4,4,15,8,11,16,9,14
Zfp40,4,4,6,0,0,0,1,2,1,6,1,1
Zfp407,46,50,31,0,1,0,18,26,20,81,32,41
Zfp408,14,12,14,3,0,0,20,16,12,19,8,13
Zfp41,1,3,3,4,7,5,3,2,0,4,1,0
Zfp410,30,33,13,0,0,0,21,17,13,26,12,9
Zfp414,10,5,6,1,2,0,5,7,2,14,9,9
Zfp418,6,2,0,0,0,0,3,1,1,3,2,1
Zfp42,0,0,0,1,8,1,0,0,1,0,0,0
Zfp420,0,3,2,0,0,0,0,4,5,5,1,1
Zfp422,7,3,8,10,7,3,7,6,5,5,4,4
Zfp423,1,1,3,3,2,2,2,5,3,6,10,7
Zfp426,5,4,6,0,0,0,7,6,6,14,10,7
Zfp428,3,0,1,11,15,7,3,4,3,3,1,2
Zfp429,1,1,2,0,0,0,1,0,0,2,1,1
Zfp433,0,1,3,0,0,0,0,0,0,0,0,0
Zfp438,1,1,3,0,0,0,0,0,1,3,5,0
Zfp442,4,1,2,0,0,0,0,0,0,2,0,0
Zfp444,10,5,4,2,1,0,7,11,12,23,8,9
Zfp445,54,72,48,13,6,6,36,30,31,49,31,28
Zfp446,5,4,8,0,0,0,8,3,4,13,12,4
Zfp449,2,2,2,1,1,1,0,0,1,1,0,0
Zfp451,45,70,60,11,12,7,28,39,44,28,24,27
Zfp454,1,0,0,0,0,0,0,0,1,0,0,0
Zfp455,2,2,2,0,0,0,1,0,0,0,0,0
Zfp456,2,2,1,0,0,0,0,0,0,0,1,0
Zfp457,0,0,1,0,0,0,0,0,1,1,0,0
Zfp458,9,12,9,0,1,0,0,2,1,6,4,2
Zfp459,2,2,6,0,0,0,1,1,0,1,0,1
Zfp46,28,20,19,22,20,9,17,20,9,20,7,12
Zfp462,85,81,70,29,21,12,37,43,27,43,23,24
Zfp467,13,16,8,0,0,0,4,4,5,44,33,28
Zfp469,16,27,20,19,9,7,19,26,20,6,4,6
Zfp472,8,0,6,0,0,0,0,1,1,4,1,2
Zfp473,1,3,0,0,0,0,2,3,2,0,0,0
Zfp474,0,0,0,0,0,0,0,0,0,3,2,0
Zfp488,0,1,0,0,0,0,0,0,0,0,0,0
Zfp493,1,1,1,0,0,0,0,0,1,3,0,0
Zfp503,81,72,67,21,24,12,60,70,65,29,11,16
Zfp507,21,22,22,0,0,0,8,12,13,24,16,11
Zfp51,2,6,3,0,0,0,1,2,0,6,0,2
Zfp511,5,6,5,0,0,0,8,3,3,14,7,7
Zfp512,24,22,20,10,9,3,14,15,14,36,14,21
Zfp512b,48,66,47,18,11,17,44,41,28,73,40,36
Zfp513,17,31,35,0,1,0,16,17,16,39,17,28
Zfp516,41,55,40,3,1,3,32,31,33,61,28,28
Zfp518a,9,12,13,1,1,7,3,7,6,7,2,3
Zfp518b,9,7,4,4,6,4,2,3,2,2,4,2
Zfp52,6,7,2,0,0,0,0,3,2,2,2,3
Zfp520-ps,0,0,0,0,0,0,0,0,0,2,0,1
Zfp521,31,31,25,2,0,0,9,17,12,39,15,21
Zfp523,15,8,17,0,0,0,7,9,4,30,20,23
Zfp524,1,1,1,0,0,3,0,2,1,1,1,1
Zfp526,14,12,7,5,5,2,11,14,6,18,14,18
Zfp53,2,9,4,0,0,0,3,7,2,7,6,0
Zfp532,54,79,51,26,22,12,25,34,16,34,11,23
Zfp536,0,0,0,0,3,0,0,0,6,3,3,0
Zfp54,1,3,1,0,0,0,1,1,2,5,2,1
Zfp541,0,0,0,0,0,0,0,0,0,0,0,0
Zfp551,1,0,2,0,0,0,0,0,0,1,0,0
Zfp553,13,8,4,3,7,3,13,19,14,7,8,5
Zfp558,0,2,0,0,0,0,0,1,0,2,1,0
Zfp560,1,2,2,2,2,1,2,1,0,2,1,3
Zfp563,6,5,4,1,2,1,1,0,1,2,3,1
Zfp566,1,0,0,0,0,0,0,1,1,2,2,0
Zfp568,19,19,19,6,2,3,10,20,14,13,16,16
Zfp57,1,2,0,0,0,0,0,0,0,41,30,23
Zfp574,9,7,10,8,9,5,12,11,14,38,15,17
Zfp575,1,0,0,0,0,0,0,2,0,0,0,0
Zfp579,23,35,18,3,2,2,32,26,32,76,48,45
Zfp58,0,1,1,0,0,0,0,1,2,0,0,0
Zfp580,0,0,0,0,0,0,0,3,0,2,0,0
Zfp582,0,0,1,0,0,0,0,1,0,0,0,0
Zfp583,2,7,4,0,1,0,0,1,1,2,1,1
Zfp59,1,2,2,1,1,1,2,2,1,1,4,0
Zfp592,31,24,29,3,6,9,14,17,21,49,23,28
Zfp593,0,1,1,0,0,0,0,0,0,0,0,0
Zfp593os,0,0,0,0,0,0,1,0,0,0,0,0
Zfp595,0,3,5,0,0,0,0,2,1,1,1,0
Zfp597,9,6,6,0,0,0,5,7,3,5,6,6
Zfp598,55,71,57,3,4,4,61,76,62,121,100,86
Zfp599,3,4,1,0,0,0,0,4,2,6,2,2
Zfp60,4,13,9,1,2,2,6,5,7,4,2,4
Zfp605,3,8,2,0,0,0,1,5,2,9,7,2
Zfp606,11,10,7,0,0,2,4,5,10,15,11,7
Zfp607a,8,2,3,0,0,0,2,4,0,11,8,8
Zfp607b,4,1,1,0,0,0,0,0,1,1,2,0
Zfp608,11,21,11,1,0,0,9,11,8,167,82,79
Zfp609,70,62,52,34,46,23,62,61,56,108,60,65
Zfp61,6,8,3,1,0,0,4,6,2,9,7,3
Zfp612,7,27,11,1,1,1,3,3,3,18,5,12
Zfp617,2,3,3,0,0,0,2,0,1,2,2,2
Zfp618,4,7,4,2,1,0,7,3,4,5,3,4
Zfp619,4,2,4,0,0,0,0,0,2,1,1,0
Zfp62,22,22,20,0,0,0,4,7,3,20,9,7
Zfp622,18,23,16,0,0,0,19,15,20,23,13,11
Zfp623,4,1,4,0,0,0,1,2,2,5,5,7
Zfp626,11,7,10,0,0,0,6,9,8,3,5,2
Zfp628,23,5,14,2,2,2,14,13,21,13,12,10
Zfp629,24,23,24,8,8,5,15,20,12,38,13,20
Zfp637,8,5,10,1,1,1,2,5,5,2,7,2
Zfp638,55,83,49,7,9,2,27,49,32,44,38,31
Zfp639,10,8,9,1,1,1,5,10,10,6,0,6
Zfp64,12,9,12,8,6,5,7,12,6,6,8,12
Zfp641,8,2,4,1,0,0,0,0,0,16,9,10
Zfp644,50,64,54,8,3,9,37,31,45,39,25,20
Zfp646,51,56,43,19,20,5,29,35,22,70,40,24
Zfp647,1,1,1,0,0,0,1,0,1,2,1,1
Zfp65,3,9,1,0,0,0,1,2,0,2,2,1
Zfp652,60,50,54,28,23,17,41,46,37,52,23,35
Zfp652os,2,6,5,1,1,1,0,1,1,1,0,3
Zfp653,8,4,7,1,0,0,2,2,1,18,10,17
Zfp654,14,13,19,9,2,0,12,28,21,13,3,5
Zfp655,23,27,25,0,0,0,15,21,13,12,8,10
Zfp660,0,0,0,0,0,0,0,0,0,0,1,0
Zfp661,4,2,3,0,0,0,1,0,2,4,1,2
Zfp663,0,1,0,0,0,0,1,0,0,0,1,1
Zfp664,45,44,38,15,16,13,43,47,40,34,17,14
Zfp667,9,7,6,4,3,1,7,2,3,1,1,4
Zfp668,7,10,5,0,0,0,9,11,17,9,5,8
Zfp672,15,18,11,1,3,2,9,13,13,8,6,4
Zfp677,1,2,1,0,0,0,0,1,0,0,2,0
Zfp68,22,21,20,12,11,8,10,7,6,7,7,5
Zfp687,41,45,43,2,5,1,34,36,32,57,26,35
Zfp688,6,1,6,0,0,0,1,4,1,5,9,3
Zfp689,3,0,1,1,1,1,5,3,0,0,2,1
Zfp69,1,5,2,0,0,0,1,2,0,7,1,2
Zfp691,3,3,4,0,0,1,6,4,4,4,8,5
Zfp692,24,21,24,0,2,0,21,13,18,59,37,36
Zfp696,1,0,2,0,0,0,0,2,0,4,1,1
Zfp697,10,0,7,1,0,0,5,3,4,23,14,14
Zfp7,15,21,16,0,1,0,10,19,12,17,6,5
Zfp703,10,9,8,33,34,17,38,50,60,30,6,12
Zfp704,48,59,55,25,24,14,39,51,52,152,88,66
Zfp706,23,22,18,16,12,5,34,33,25,7,3,7
Zfp707,1,5,3,0,0,0,4,5,1,7,9,9
Zfp708,0,1,0,0,0,0,0,0,0,0,0,0
Zfp709,2,4,2,1,2,1,0,3,0,3,2,0
Zfp710,65,68,65,19,17,9,61,54,57,53,36,31
Zfp711,1,4,1,0,0,0,0,1,0,2,0,0
Zfp712,0,0,0,0,0,0,1,0,1,0,0,3
Zfp715,16,21,17,0,0,0,6,6,10,12,13,6
Zfp719,8,4,3,1,0,0,2,2,1,1,3,2
Zfp72,4,1,1,0,0,0,1,0,0,1,0,1
Zfp729a,9,11,13,0,0,0,5,5,2,4,1,1
Zfp729b,3,5,3,0,0,0,4,3,3,2,2,0
Zfp738,16,26,13,0,0,0,7,7,5,7,2,4
Zfp74,6,3,1,1,0,0,0,1,0,11,1,3
Zfp740,63,54,47,3,2,0,38,38,49,95,45,46
Zfp746,22,21,14,5,1,3,12,20,16,30,23,17
Zfp747,6,4,9,0,0,0,0,1,0,7,4,4
Zfp747l1,1,3,1,0,0,0,1,0,2,3,3,3
Zfp748,4,9,7,0,0,0,1,1,0,1,4,3
Zfp750,24,24,17,2,2,1,27,28,26,1,0,2
Zfp758,2,10,5,0,0,0,1,0,0,0,0,1
Zfp759,2,3,0,0,0,0,1,0,0,2,1,1
Zfp760,4,6,4,0,0,0,1,3,3,4,1,6
Zfp763,1,1,1,0,0,0,0,0,0,2,2,0
Zfp764,0,0,0,0,0,0,2,0,1,2,4,4
Zfp764l1,2,3,6,0,0,0,2,0,1,5,1,5
Zfp768,12,8,7,0,0,0,7,11,6,11,8,5
Zfp770,5,11,8,1,0,0,11,7,6,2,2,3
Zfp771,6,8,10,1,2,1,10,6,10,16,5,6
Zfp772,10,3,6,1,1,1,2,1,2,2,3,3
Zfp773,1,3,4,0,2,0,0,1,0,1,0,1
Zfp775,6,2,2,0,0,0,2,1,0,5,4,2
Zfp777,17,11,7,9,8,2,14,16,10,18,17,12
Zfp78,0,0,3,0,0,0,0,1,2,3,2,2
Zfp780b,7,11,6,0,0,0,5,5,1,1,5,5
Zfp781a,1,1,1,0,0,0,0,1,0,3,3,1
Zfp783,2,1,0,0,1,0,2,0,2,1,1,1
Zfp786,0,2,2,0,0,0,0,0,1,1,0,0
Zfp787,5,8,14,4,5,2,7,9,6,17,7,7
Zfp788,6,7,2,0,0,0,2,3,4,13,6,6
Zfp790,10,10,10,0,0,0,3,3,5,10,8,10
Zfp791,7,6,7,0,1,0,1,1,3,2,1,0
Zfp799,7,15,4,0,0,0,2,8,9,6,3,5
Zfp800,12,17,15,0,1,0,2,10,4,17,8,7
Zfp804a,1,0,0,0,0,0,0,0,0,0,0,0
Zfp804b,0,0,0,0,0,0,0,0,0,1,0,0
Zfp808,2,1,1,0,0,0,0,1,0,0,1,0
Zfp809,12,17,8,1,1,1,4,5,2,13,11,10
Zfp81,5,5,7,0,0,0,4,2,1,1,0,3
Zfp810,13,14,12,2,0,0,7,6,3,15,6,2
Zfp811,1,2,0,0,0,0,1,0,1,2,0,1
Zfp813-ps,0,0,0,0,1,0,0,0,0,0,0,0
Zfp82,2,1,1,0,0,0,0,3,1,1,0,1
Zfp820,1,3,1,0,0,0,0,0,0,1,0,0
Zfp821,14,13,11,1,0,2,15,14,16,13,11,9
Zfp825,0,1,0,0,0,0,0,0,1,2,0,1
Zfp827,30,55,31,0,1,0,23,23,18,40,22,24
Zfp830,5,4,6,0,1,0,9,11,4,15,10,4
Zfp831,0,0,0,1,0,0,0,0,0,8,5,7
Zfp839,14,12,15,8,0,3,6,9,9,36,14,11
Zfp84,14,13,11,1,1,1,3,6,4,12,5,6
Zfp846,11,13,14,0,0,0,4,2,1,8,2,1
Zfp85,4,5,5,0,0,0,1,0,1,1,0,0
Zfp850,2,2,2,0,0,0,3,2,2,1,0,1
Zfp853,0,0,0,2,1,0,1,0,0,0,1,0
Zfp85os,2,0,0,0,0,0,1,0,0,0,0,0
Zfp862-ps,1,4,3,0,0,0,2,1,0,5,1,4
Zfp865,19,27,24,9,10,3,20,21,20,39,15,26
Zfp866,8,11,10,0,0,0,3,6,13,4,3,7
Zfp867,1,6,2,1,1,1,3,4,7,2,1,2
Zfp868,7,13,10,7,9,5,2,14,5,15,11,14
Zfp869,17,17,12,5,2,3,9,3,11,20,7,10
Zfp87,6,10,3,0,0,0,1,6,4,3,0,1
Zfp870,0,3,3,0,1,2,1,0,1,4,4,3
Zfp871,65,85,77,10,9,6,37,56,33,30,24,19
Zfp872,0,0,0,0,0,0,0,0,0,0,0,0
Zfp873,5,3,6,0,0,0,1,4,2,1,0,2
Zfp874a,1,4,3,0,0,0,2,2,2,2,0,0
Zfp874b,4,4,4,0,0,0,2,1,0,1,0,0
Zfp879,0,1,1,0,0,0,0,0,0,1,2,0
Zfp882,0,1,0,1,0,0,2,0,1,0,3,0
Zfp9,10,15,9,0,0,0,2,1,4,1,1,2
Zfp90,12,9,4,0,1,1,4,5,7,9,5,2
Zfp91,27,39,22,31,21,18,22,19,36,9,8,3
Zfp92,0,0,0,0,0,0,0,2,0,0,0,0
Zfp93,1,3,3,0,0,0,1,0,2,1,3,2
Zfp930,4,6,4,0,0,0,1,3,0,5,2,0
Zfp931,0,3,0,0,0,0,1,1,1,0,1,0
Zfp932,3,3,1,0,0,0,1,0,2,0,0,1
Zfp933,10,14,8,1,2,4,3,6,3,1,3,3
Zfp934,4,2,0,0,0,0,1,1,1,3,3,1
Zfp935,3,3,4,0,0,0,0,1,2,1,1,0
Zfp937,2,5,1,0,0,0,3,2,1,0,0,0
Zfp938,2,6,1,0,0,0,0,2,0,1,0,1
Zfp939,0,1,1,0,0,0,1,0,0,2,0,1
Zfp94,2,0,0,9,6,5,2,1,0,7,4,5
Zfp940,2,4,3,2,2,2,1,2,1,2,1,2
Zfp941,0,0,1,1,0,0,0,1,0,0,0,0
Zfp942,7,9,9,0,0,0,2,5,3,5,3,4
Zfp943,5,4,6,8,7,2,2,3,1,2,0,4
Zfp944,3,4,6,0,0,0,0,4,0,2,0,0
Zfp945,13,26,16,0,0,0,5,3,4,3,4,5
Zfp946,6,9,5,0,0,0,1,4,1,0,0,0
Zfp947,0,1,1,0,0,0,0,0,0,0,0,0
Zfp948,12,9,4,0,0,0,1,5,1,7,8,5
Zfp949,48,43,32,0,0,1,10,16,8,97,51,43
Zfp950,25,27,30,1,0,0,9,10,10,13,10,8
Zfp951,1,0,0,0,0,0,1,0,1,3,1,0
Zfp952,3,8,3,0,0,0,2,1,3,4,0,3
Zfp953,1,5,10,0,0,0,0,1,0,2,2,3
Zfp954,4,5,2,0,0,0,2,2,2,2,2,2
Zfp955a,4,3,5,1,1,1,2,1,0,1,0,1
Zfp955b,4,7,3,0,0,0,2,0,1,4,1,0
Zfp956,0,2,2,0,0,0,2,1,2,11,7,3
Zfp958,3,5,5,0,0,0,1,2,2,0,2,3
Zfp959,1,1,2,0,0,0,2,2,0,4,2,0
Zfp961,4,6,3,0,0,0,1,5,2,4,0,1
Zfp963,4,1,2,0,0,0,0,2,1,0,3,3
Zfp964,4,6,1,0,1,1,1,2,2,0,2,0
Zfp97,0,1,1,0,0,0,0,0,0,0,0,0
Zfp970,5,1,5,0,0,0,1,2,3,3,2,7
Zfp971,2,6,1,0,0,0,0,4,0,2,2,0
Zfp972,1,0,0,0,0,0,0,0,0,0,0,1
Zfp974,8,2,7,0,0,0,1,2,0,1,0,0
Zfp975,3,3,0,0,0,0,1,0,0,3,2,5
Zfp976,1,4,5,0,0,0,2,1,3,2,1,2
Zfp977,1,0,0,0,0,0,0,0,0,0,0,1
Zfp979,0,0,1,0,0,0,0,0,0,0,0,0
Zfp982,0,0,0,0,0,0,0,0,0,0,1,0
Zfp983,1,0,0,3,3,1,1,0,1,1,0,2
Zfp984,0,2,1,0,0,0,1,0,1,0,1,0
